ITEM_NO,COMPANY,Station_Series_ID,DynamicStartFt,DynamicEndFt,TestStartDateTime
52058,ANR Pipeline,8068501,81144.16351,82206.30262,2000-07-24 08:30:00
46422,ANR Pipeline,8068501,79279.72125,80355.6891,1977-08-08 17:06:00
46422,ANR Pipeline,8068501,81144.16351,82206.30262,1977-08-08 17:06:00
46047,ANR Pipeline,8068501,79279.72125,80355.6891,1956-11-18 12:00:00
46047,ANR Pipeline,8068501,81144.16351,82206.30262,1956-11-18 12:00:00
71473,ANR Pipeline,8068501,65073.04144,66684.15364,2012-06-01 18:30:00
46422,ANR Pipeline,8068501,21.437,49462.31307,1977-08-08 17:06:00
46047,ANR Pipeline,8068501,0,49462.31307,1956-11-18 12:00:00
71473,ANR Pipeline,8068501,64562.1,64885.02963,2012-06-01 18:30:00
71473,ANR Pipeline,8068501,64885.02963,65073.04144,2012-06-01 18:30:00
46422,ANR Pipeline,8068501,52480.10507,58097.11623,1977-08-08 17:06:00
46422,ANR Pipeline,8068501,58097.11623,60848.7829,1977-08-08 17:06:00
46422,ANR Pipeline,8068501,60848.7829,63637.83802,1977-08-08 17:06:00
46422,ANR Pipeline,8068501,63637.83802,64885.02963,1977-08-08 17:06:00
46047,ANR Pipeline,8068501,52480.10507,58097.11623,1956-11-18 12:00:00
46047,ANR Pipeline,8068501,60848.7829,63637.83802,1956-11-18 12:00:00
46428,ANR Pipeline,8068501,68082,68993.91743,1981-08-24 10:25:00
46428,ANR Pipeline,8068501,68993.91743,69253.99289,1981-08-24 10:25:00
71473,ANR Pipeline,8068501,66684.15364,66806.2,2012-06-01 18:30:00
46422,ANR Pipeline,8068501,66813.82228,68993.91743,1977-08-08 17:06:00
46422,ANR Pipeline,8068501,68993.91743,69253.99289,1977-08-08 17:06:00
46047,ANR Pipeline,8068501,66813.82228,68993.91743,1956-11-18 12:00:00
46428,ANR Pipeline,8068501,73681.70615,73721,1981-08-24 10:25:00
46422,ANR Pipeline,8068501,73681.70615,79279.72125,1977-08-08 17:06:00
46047,ANR Pipeline,8068501,73681.70615,79279.72125,1956-11-18 12:00:00
52058,ANR Pipeline,8068501,82206.30262,82778,2000-07-24 08:30:00
46422,ANR Pipeline,8068501,82206.30262,83513.281,1977-08-08 17:06:00
46047,ANR Pipeline,8068501,82206.30262,83580,1956-11-18 12:00:00
49630,ANR Pipeline,8070501,0,73905.99749,1978-09-22 11:30:00
22789,ANR Pipeline,8071501,29178,29514.5965,2007-09-10 12:00:00
22789,ANR Pipeline,8071501,29514.5965,29520,2007-09-10 12:00:00
49631,ANR Pipeline,8071501,27516.58469,29142.83469,1978-09-16 10:25:00
49631,ANR Pipeline,8071501,29514.5965,30659.39637,1978-09-16 10:25:00
49631,ANR Pipeline,8071501,0,27516.58469,1978-09-16 10:25:00
49631,ANR Pipeline,8071501,30659.39637,52505.65953,1978-09-16 10:25:00
49631,ANR Pipeline,8071501,52505.65953,54523.00533,1978-09-16 10:25:00
49631,ANR Pipeline,8071501,54523.00533,54795.57423,1978-09-16 10:25:00
49631,ANR Pipeline,8071501,63664.20285,65071.65692,1978-09-16 10:25:00
49631,ANR Pipeline,8071501,65071.65692,66990.32819,1978-09-16 10:25:00
49631,ANR Pipeline,8071501,66990.32819,70784.03554,1978-09-16 10:25:00
49631,ANR Pipeline,8071501,70784.03554,74535,1978-09-16 10:25:00
49631,ANR Pipeline,8071501,54795.57423,58491.57161,1978-09-16 10:25:00
49631,ANR Pipeline,8071501,58491.57161,59950.20678,1978-09-16 10:25:00
49631,ANR Pipeline,8071501,59950.20678,61948.50075,1978-09-16 10:25:00
49631,ANR Pipeline,8071501,61948.50075,62541.94891,1978-09-16 10:25:00
49631,ANR Pipeline,8071501,62541.94891,63607.28356,1978-09-16 10:25:00
49631,ANR Pipeline,8071501,63607.28356,63664.20285,1978-09-16 10:25:00
5557,ANR Pipeline,8075501,16726,20932.49347,1995-06-06 10:00:00
5557,ANR Pipeline,8075501,20932.49347,21127,1995-06-06 10:00:00
52059,ANR Pipeline,8075501,21127,21350.84321,2000-06-10 07:45:00
67811,ANR Pipeline,8075501,15277,16726,2004-07-06 10:05:00
67995,ANR Pipeline,8075501,13337.5033,13604.439,2005-07-12 11:45:00
67995,ANR Pipeline,8075501,13604.439,15277,2005-07-12 11:45:00
49636,ANR Pipeline,8075501,13337.5033,13604.439,1978-10-05 09:21:00
49636,ANR Pipeline,8075501,20932.49347,21350.84321,1978-10-05 09:21:00
52059,ANR Pipeline,8075501,21479.70804,21906.08599,2000-06-10 07:45:00
52059,ANR Pipeline,8075501,21906.08599,26148,2000-06-10 07:45:00
46470,ANR Pipeline,8075501,26148,26210.66605,1955-09-23 12:00:00
46470,ANR Pipeline,8075501,26210.66605,26502.63456,1955-09-23 12:00:00
49636,ANR Pipeline,8075501,21479.70804,21906.08599,1978-10-05 09:21:00
49636,ANR Pipeline,8075501,26210.66605,26502.63456,1978-10-05 09:21:00
46470,ANR Pipeline,8075501,26712.26054,26894.58666,1955-09-23 12:00:00
46470,ANR Pipeline,8075501,26894.58666,31090.99742,1955-09-23 12:00:00
49636,ANR Pipeline,8075501,26712.26054,26894.58666,1978-10-05 09:21:00
67995,ANR Pipeline,8075501,12882,13337.5033,2005-07-12 11:45:00
49636,ANR Pipeline,8075501,0,13337.5033,1978-10-05 09:21:00
52059,ANR Pipeline,8075501,21350.84321,21479.70804,2000-06-10 07:45:00
49636,ANR Pipeline,8075501,21350.84321,21479.70804,1978-10-05 09:21:00
46470,ANR Pipeline,8075501,26502.63456,26712.26054,1955-09-23 12:00:00
49636,ANR Pipeline,8075501,26502.63456,26712.26054,1978-10-05 09:21:00
33151,ANR Pipeline,8076501,0,1360.74147,1985-12-03 11:45:00
33151,ANR Pipeline,8076501,1360.74147,2460.01313,1985-12-03 11:45:00
33151,ANR Pipeline,8076501,2460.01313,12559.1306,1985-12-03 11:45:00
33151,ANR Pipeline,8076501,12559.1306,13158.78283,1985-12-03 11:45:00
33151,ANR Pipeline,8076501,13158.78283,15059.31433,1985-12-03 11:45:00
46470,ANR Pipeline,8076501,0,1360.74147,1955-09-23 12:00:00
46470,ANR Pipeline,8076501,1360.74147,2460.01313,1955-09-23 12:00:00
46470,ANR Pipeline,8076501,2460.01313,12559.1306,1955-09-23 12:00:00
46470,ANR Pipeline,8076501,12559.1306,13158.78283,1955-09-23 12:00:00
46470,ANR Pipeline,8076501,13158.78283,15059.31433,1955-09-23 12:00:00
33151,ANR Pipeline,8076501,15059.31433,16175.35764,1985-12-03 11:45:00
33151,ANR Pipeline,8076501,16175.35764,16384.6096,1985-12-03 11:45:00
33151,ANR Pipeline,8076501,16384.6096,17219.45213,1985-12-03 11:45:00
33151,ANR Pipeline,8076501,17219.45213,21431.998,1985-12-03 11:45:00
46470,ANR Pipeline,8076501,15059.31433,16175.35764,1955-09-23 12:00:00
46470,ANR Pipeline,8076501,16175.35764,16384.6096,1955-09-23 12:00:00
46470,ANR Pipeline,8076501,16384.6096,17219.45213,1955-09-23 12:00:00
46470,ANR Pipeline,8076501,17219.45213,21431.998,1955-09-23 12:00:00
51237,ANR Pipeline,8077504,212.999,4245.8399,1975-08-15 17:30:00
51237,ANR Pipeline,8077504,4245.8399,9160.12797,1975-08-15 17:30:00
51237,ANR Pipeline,8077504,9160.12797,79425,1975-08-15 17:30:00
5594,ANR Pipeline,8078504,33213.73365,36982.5788,2001-09-02 01:00:00
5594,ANR Pipeline,8078504,36982.5788,37032.997,2001-09-02 01:00:00
5594,ANR Pipeline,8078504,33160.998,33213.73365,2001-09-02 01:00:00
50552,ANR Pipeline,8078504,33213.73365,34270.997,1970-10-06 13:00:00
50552,ANR Pipeline,8078504,37.001,33213.73365,1970-10-06 13:00:00
50553,ANR Pipeline,8078504,34270.997,36982.5788,1970-10-25 15:00:00
50553,ANR Pipeline,8078504,36982.5788,39024.54402,1970-10-25 15:00:00
50553,ANR Pipeline,8078504,39024.54402,39350.89573,1970-10-25 15:00:00
50553,ANR Pipeline,8078504,39350.89573,40160.5578,1970-10-25 15:00:00
50553,ANR Pipeline,8078504,40160.5578,43115.9023,1970-10-25 15:00:00
50553,ANR Pipeline,8078504,43115.9023,87955.998,1970-10-25 15:00:00
50554,ANR Pipeline,8078504,87955.998,87995.99751,1970-09-24 13:00:00
50554,ANR Pipeline,8079504,0,514,1970-09-24 13:00:00
50555,ANR Pipeline,8079504,513.999,38742.9889,1970-09-09 18:00:00
50555,ANR Pipeline,8079504,38742.9889,43945.17067,1970-09-09 18:00:00
50555,ANR Pipeline,8079504,43945.17067,78310.997,1970-09-09 18:00:00
51232,ANR Pipeline,8079504,76968.504,78330.053,1956-11-11 08:00:00
51232,ANR Pipeline,8080504,48345.83997,50096.8964,1956-11-11 08:00:00
50556,ANR Pipeline,8080504,48345.83997,50096.8964,1975-08-23 18:05:00
51232,ANR Pipeline,8080504,62401.40757,62635.735,1956-11-11 08:00:00
50556,ANR Pipeline,8080504,62401.40757,62635.735,1975-08-23 18:05:00
50556,ANR Pipeline,8080504,62635.735,64171.89314,1975-08-23 18:05:00
51232,ANR Pipeline,8080504,0,48345.83997,1956-11-11 08:00:00
50556,ANR Pipeline,8080504,8.005,48345.83997,1975-08-23 18:05:00
51232,ANR Pipeline,8080504,50096.8964,58851.65691,1956-11-11 08:00:00
51232,ANR Pipeline,8080504,61277.35246,62401.40757,1956-11-11 08:00:00
50556,ANR Pipeline,8080504,50096.8964,58851.65691,1975-08-23 18:05:00
50556,ANR Pipeline,8080504,58851.65691,61277.35246,1975-08-23 18:05:00
50556,ANR Pipeline,8080504,61277.35246,62401.40757,1975-08-23 18:05:00
51233,ANR Pipeline,8080504,64561.53881,65158.17923,1956-11-12 08:00:00
51233,ANR Pipeline,8080504,67784.63265,78662.75603,1956-11-12 08:00:00
51233,ANR Pipeline,8080504,79469.13726,79552.99881,1956-11-12 08:00:00
50556,ANR Pipeline,8080504,64171.89314,64561.53881,1975-08-23 18:05:00
50556,ANR Pipeline,8080504,64561.53881,65158.17923,1975-08-23 18:05:00
50556,ANR Pipeline,8080504,65158.17923,67784.63265,1975-08-23 18:05:00
50556,ANR Pipeline,8080504,67784.63265,78662.75603,1975-08-23 18:05:00
50556,ANR Pipeline,8080504,78662.75603,79469.13726,1975-08-23 18:05:00
50556,ANR Pipeline,8080504,79469.13726,79552.99881,1975-08-23 18:05:00
51233,ANR Pipeline,8081504,24066.18442,24228.03481,1956-11-12 08:00:00
51268,ANR Pipeline,8081504,23940.03941,24066.18442,1972-06-28 14:45:00
51268,ANR Pipeline,8081504,24066.18442,24228.03481,1972-06-28 14:45:00
51268,ANR Pipeline,8081504,24228.03481,25576.50594,1972-06-28 14:45:00
51269,ANR Pipeline,8081504,69852.29013,72457.32951,1972-06-27 18:15:00
51223,ANR Pipeline,8081504,32849,34341.9,1979-06-07 13:00:00
51224,ANR Pipeline,8081504,34341.9,34448.10701,1979-06-08 12:36:00
51224,ANR Pipeline,8081504,34448.10701,35015,1979-06-08 12:36:00
51268,ANR Pipeline,8081504,32752.43115,34448.10701,1972-06-28 14:45:00
51268,ANR Pipeline,8081504,34448.10701,35145.0952,1972-06-28 14:45:00
51268,ANR Pipeline,8081504,31377.97249,32117.57223,1972-06-28 14:45:00
51268,ANR Pipeline,8081504,32117.57223,32750.20346,1972-06-28 14:45:00
51268,ANR Pipeline,8081504,32750.20346,32752.43115,1972-06-28 14:45:00
66769,ANR Pipeline,8081504,32752.43115,32847.769,2009-05-22 08:00:00
66769,ANR Pipeline,8081504,32060.368,32117.57223,2009-05-22 08:00:00
66769,ANR Pipeline,8081504,32117.57223,32750.20346,2009-05-22 08:00:00
66769,ANR Pipeline,8081504,32750.20346,32752.43115,2009-05-22 08:00:00
51233,ANR Pipeline,8081504,0,242.78871,1956-11-12 08:00:00
51233,ANR Pipeline,8081504,5241.60762,14488.95671,1956-11-12 08:00:00
51233,ANR Pipeline,8081504,17401.31236,19598.48756,1956-11-12 08:00:00
51268,ANR Pipeline,8081504,53.999,242.78871,1972-06-28 14:45:00
51268,ANR Pipeline,8081504,242.78871,5241.60762,1972-06-28 14:45:00
51268,ANR Pipeline,8081504,5241.60762,14488.95671,1972-06-28 14:45:00
51268,ANR Pipeline,8081504,14488.95671,17401.31236,1972-06-28 14:45:00
51268,ANR Pipeline,8081504,17401.31236,19598.48756,1972-06-28 14:45:00
51268,ANR Pipeline,8081504,19598.48756,23940.03941,1972-06-28 14:45:00
51233,ANR Pipeline,8081504,26500.71198,29171.37472,1956-11-12 08:00:00
51268,ANR Pipeline,8081504,25576.50594,26500.71198,1972-06-28 14:45:00
51268,ANR Pipeline,8081504,26500.71198,29171.37472,1972-06-28 14:45:00
51268,ANR Pipeline,8081504,29171.37472,31377.97249,1972-06-28 14:45:00
51233,ANR Pipeline,8081504,51974.71137,52667.56242,1956-11-12 08:00:00
51233,ANR Pipeline,8081504,52846.07291,64213.68448,1956-11-12 08:00:00
51233,ANR Pipeline,8081504,66026.7291,69479.78357,1956-11-12 08:00:00
51233,ANR Pipeline,8081504,44191.76516,45182.21792,1956-11-12 08:00:00
51233,ANR Pipeline,8081504,46393.43839,48935.28551,1956-11-12 08:00:00
51233,ANR Pipeline,8081504,51752.49024,51864.37016,1956-11-12 08:00:00
51233,ANR Pipeline,8081504,35251.07617,36372.92985,1956-11-12 08:00:00
51233,ANR Pipeline,8081504,39384.5145,39470.91541,1956-11-12 08:00:00
51268,ANR Pipeline,8081504,51974.71137,52667.56242,1972-06-28 14:45:00
51268,ANR Pipeline,8081504,52667.56242,52846.07291,1972-06-28 14:45:00
51268,ANR Pipeline,8081504,52846.07291,64213.68448,1972-06-28 14:45:00
51268,ANR Pipeline,8081504,64213.68448,66026.7291,1972-06-28 14:45:00
51268,ANR Pipeline,8081504,66026.7291,69423.999,1972-06-28 14:45:00
51268,ANR Pipeline,8081504,44191.76516,45182.21792,1972-06-28 14:45:00
51268,ANR Pipeline,8081504,45182.21792,46393.43839,1972-06-28 14:45:00
51268,ANR Pipeline,8081504,46393.43839,48935.28551,1972-06-28 14:45:00
51268,ANR Pipeline,8081504,48935.28551,51752.49024,1972-06-28 14:45:00
51268,ANR Pipeline,8081504,51752.49024,51864.37016,1972-06-28 14:45:00
51268,ANR Pipeline,8081504,51864.37016,51974.71137,1972-06-28 14:45:00
51268,ANR Pipeline,8081504,35145.0952,35251.07617,1972-06-28 14:45:00
51268,ANR Pipeline,8081504,35251.07617,36372.92985,1972-06-28 14:45:00
51268,ANR Pipeline,8081504,36372.92985,39384.5145,1972-06-28 14:45:00
51268,ANR Pipeline,8081504,39384.5145,39470.91541,1972-06-28 14:45:00
51268,ANR Pipeline,8081504,39470.91541,44191.76516,1972-06-28 14:45:00
51269,ANR Pipeline,8081504,69423.999,69479.78357,1972-06-27 18:15:00
51269,ANR Pipeline,8081504,69479.78357,69852.29013,1972-06-27 18:15:00
51233,ANR Pipeline,8081504,72831.16153,72842.78226,1956-11-12 08:00:00
51270,ANR Pipeline,8081504,72831.16153,72842.78226,1972-06-27 18:15:00
51270,ANR Pipeline,8081504,72842.78226,75223.999,1972-06-27 18:15:00
51270,ANR Pipeline,8081504,72823.999,72831.16153,1972-06-27 18:15:00
51269,ANR Pipeline,8081504,72457.32951,72823.999,1972-06-27 18:15:00
51273,ANR Pipeline,8082504,1119.16339,2696.72245,1970-06-30 09:00:00
51273,ANR Pipeline,8082504,2696.72245,3216.33203,1970-06-30 09:00:00
51234,ANR Pipeline,8082504,2696.72245,3216.33203,1956-11-13 08:00:00
51273,ANR Pipeline,8082504,282.999,1119.16339,1970-06-30 09:00:00
51273,ANR Pipeline,8082504,3216.33203,12027.23099,1970-06-30 09:00:00
51273,ANR Pipeline,8082504,12027.23099,17437.42129,1970-06-30 09:00:00
51273,ANR Pipeline,8082504,17437.42129,21614.997,1970-06-30 09:00:00
51234,ANR Pipeline,8082504,3216.33203,12027.23099,1956-11-13 08:00:00
51234,ANR Pipeline,8082504,17437.42129,22950.21329,1956-11-13 08:00:00
51234,ANR Pipeline,8082504,31064.27826,32735.19034,1956-11-13 08:00:00
51234,ANR Pipeline,8082504,63617.02109,64678.4253,1956-11-13 08:00:00
51234,ANR Pipeline,8082504,66517.29669,66870.12805,1956-11-13 08:00:00
51234,ANR Pipeline,8082504,67646.81113,80875.984,1956-11-13 08:00:00
51234,ANR Pipeline,8082504,53416.91281,54420.17397,1956-11-13 08:00:00
51234,ANR Pipeline,8082504,57413.33998,58693.87148,1956-11-13 08:00:00
51234,ANR Pipeline,8082504,60684.64576,61186.69629,1956-11-13 08:00:00
51234,ANR Pipeline,8082504,38120.60373,43693.23169,1956-11-13 08:00:00
51234,ANR Pipeline,8082504,47064.30125,48380.76123,1956-11-13 08:00:00
51234,ANR Pipeline,8082504,50189.51451,51260.43971,1956-11-13 08:00:00
51274,ANR Pipeline,8082504,21614.997,22950.21329,1970-06-30 08:45:00
51274,ANR Pipeline,8082504,22950.21329,26911.998,1970-06-30 08:45:00
51275,ANR Pipeline,8082504,26911.998,31064.27826,1970-06-26 20:30:00
51275,ANR Pipeline,8082504,31064.27826,32735.19034,1970-06-26 20:30:00
51275,ANR Pipeline,8082504,61186.69629,63617.02109,1970-06-26 20:30:00
51275,ANR Pipeline,8082504,63617.02109,64678.4253,1970-06-26 20:30:00
51275,ANR Pipeline,8082504,64678.4253,66517.29669,1970-06-26 20:30:00
51275,ANR Pipeline,8082504,66517.29669,66870.12805,1970-06-26 20:30:00
51275,ANR Pipeline,8082504,66870.12805,67646.81113,1970-06-26 20:30:00
51275,ANR Pipeline,8082504,67646.81113,78224.997,1970-06-26 20:30:00
51275,ANR Pipeline,8082504,51260.43971,53416.91281,1970-06-26 20:30:00
51275,ANR Pipeline,8082504,53416.91281,54420.17397,1970-06-26 20:30:00
51275,ANR Pipeline,8082504,54420.17397,57413.33998,1970-06-26 20:30:00
51275,ANR Pipeline,8082504,57413.33998,58693.87148,1970-06-26 20:30:00
51275,ANR Pipeline,8082504,58693.87148,60684.64576,1970-06-26 20:30:00
51275,ANR Pipeline,8082504,60684.64576,61186.69629,1970-06-26 20:30:00
51275,ANR Pipeline,8082504,32735.19034,38120.60373,1970-06-26 20:30:00
51275,ANR Pipeline,8082504,38120.60373,43693.23169,1970-06-26 20:30:00
51275,ANR Pipeline,8082504,43693.23169,47064.30125,1970-06-26 20:30:00
51275,ANR Pipeline,8082504,47064.30125,48380.76123,1970-06-26 20:30:00
51275,ANR Pipeline,8082504,48380.76123,50189.51451,1970-06-26 20:30:00
51275,ANR Pipeline,8082504,50189.51451,51260.43971,1970-06-26 20:30:00
51276,ANR Pipeline,8082504,78224.997,80876.998,1970-06-24 15:30:00
51279,ANR Pipeline,8083504,12699.75724,14578.6844,1970-05-28 15:00:00
51225,ANR Pipeline,8083504,12699.75724,13877.953,1980-06-18 11:45:00
51234,ANR Pipeline,8083504,0,3566.273,1956-11-13 08:00:00
51235,ANR Pipeline,8083504,3566.273,12112.32285,1956-10-31 08:00:00
51276,ANR Pipeline,8083504,0,20.997,1970-06-24 15:30:00
51279,ANR Pipeline,8083504,20.997,12112.32285,1970-05-28 15:00:00
51279,ANR Pipeline,8083504,12112.32285,12689.35369,1970-05-28 15:00:00
51279,ANR Pipeline,8083504,12689.35369,12699.75724,1970-05-28 15:00:00
51225,ANR Pipeline,8083504,11841.864,12112.32285,1980-06-18 11:45:00
51225,ANR Pipeline,8083504,12112.32285,12689.35369,1980-06-18 11:45:00
51225,ANR Pipeline,8083504,12689.35369,12699.75724,1980-06-18 11:45:00
51226,ANR Pipeline,8083504,17535.997,18061.71263,1980-06-16 08:40:00
51226,ANR Pipeline,8083504,18061.71263,18201.998,1980-06-16 08:40:00
51235,ANR Pipeline,8083504,18061.71263,20547.10961,1956-10-31 08:00:00
51235,ANR Pipeline,8083504,69288.93383,69307.26388,1956-10-31 08:00:00
51235,ANR Pipeline,8083504,70928.46796,72320.2921,1956-10-31 08:00:00
51235,ANR Pipeline,8083504,74464.61625,82540.9975,1956-10-31 08:00:00
51235,ANR Pipeline,8083504,54796.7947,55205.32817,1956-10-31 08:00:00
51235,ANR Pipeline,8083504,58036.15166,58418.0119,1956-10-31 08:00:00
51235,ANR Pipeline,8083504,60866.98828,68691.04341,1956-10-31 08:00:00
51235,ANR Pipeline,8083504,36683.54008,39412.63457,1956-10-31 08:00:00
51235,ANR Pipeline,8083504,43746.68314,44795.95479,1956-10-31 08:00:00
51235,ANR Pipeline,8083504,46641.0401,53688.3531,1956-10-31 08:00:00
51235,ANR Pipeline,8083504,21849.65226,30028.1759,1956-10-31 08:00:00
51235,ANR Pipeline,8083504,30485.56763,30735.61028,1956-10-31 08:00:00
51235,ANR Pipeline,8083504,31840.49217,32380.78089,1956-10-31 08:00:00
51247,ANR Pipeline,8083504,70289.997,70928.46796,1969-10-17 11:00:00
51247,ANR Pipeline,8083504,70928.46796,72320.2921,1969-10-17 11:00:00
51247,ANR Pipeline,8083504,72320.2921,74464.61625,1969-10-17 11:00:00
51247,ANR Pipeline,8083504,74464.61625,76331.998,1969-10-17 11:00:00
51280,ANR Pipeline,8083504,45293.996,46641.0401,1970-05-29 16:30:00
51280,ANR Pipeline,8083504,46641.0401,49067.999,1970-05-29 16:30:00
51279,ANR Pipeline,8083504,14578.6844,14748.94687,1970-05-28 15:00:00
51279,ANR Pipeline,8083504,14748.94687,18061.71263,1970-05-28 15:00:00
51279,ANR Pipeline,8083504,18061.71263,20547.10961,1970-05-28 15:00:00
51279,ANR Pipeline,8083504,20547.10961,21849.65226,1970-05-28 15:00:00
51279,ANR Pipeline,8083504,36683.54008,39412.63457,1970-05-28 15:00:00
51279,ANR Pipeline,8083504,39412.63457,43746.68314,1970-05-28 15:00:00
51279,ANR Pipeline,8083504,43746.68314,43892.001,1970-05-28 15:00:00
51279,ANR Pipeline,8083504,21849.65226,30028.1759,1970-05-28 15:00:00
51279,ANR Pipeline,8083504,30028.1759,30485.56763,1970-05-28 15:00:00
51279,ANR Pipeline,8083504,30485.56763,30735.61028,1970-05-28 15:00:00
51279,ANR Pipeline,8083504,30735.61028,31840.49217,1970-05-28 15:00:00
51279,ANR Pipeline,8083504,31840.49217,32380.78089,1970-05-28 15:00:00
51279,ANR Pipeline,8083504,32380.78089,36683.54008,1970-05-28 15:00:00
51281,ANR Pipeline,8083504,43892.001,44795.95479,1970-05-29 16:45:00
51281,ANR Pipeline,8083504,44795.95479,45293.996,1970-05-29 16:45:00
51282,ANR Pipeline,8083504,49067.999,53688.3531,1970-06-01 12:00:00
51282,ANR Pipeline,8083504,53688.3531,54199.997,1970-06-01 12:00:00
51283,ANR Pipeline,8083504,54796.7947,55205.32817,1970-06-01 23:45:00
51283,ANR Pipeline,8083504,55205.32817,58036.15166,1970-06-01 23:45:00
51283,ANR Pipeline,8083504,58036.15166,58418.0119,1970-06-01 23:45:00
51283,ANR Pipeline,8083504,58418.0119,59618.999,1970-06-01 23:45:00
51283,ANR Pipeline,8083504,54199.997,54796.7947,1970-06-01 23:45:00
51285,ANR Pipeline,8083504,69288.93383,69307.26388,1970-06-02 16:30:00
51285,ANR Pipeline,8083504,69307.26388,70289.997,1970-06-02 16:30:00
51285,ANR Pipeline,8083504,59618.999,60866.98828,1970-06-02 16:30:00
51285,ANR Pipeline,8083504,60866.98828,68691.04341,1970-06-02 16:30:00
51285,ANR Pipeline,8083504,68691.04341,69288.93383,1970-06-02 16:30:00
51248,ANR Pipeline,8083504,76331.998,82540.9975,1969-10-16 14:00:00
51252,ANR Pipeline,8084504,23770.54138,25427.56894,1969-10-09 17:00:00
51255,ANR Pipeline,8084504,3363.999,3564.89174,1974-09-06 15:15:00
51255,ANR Pipeline,8084504,3564.89174,3863.999,1974-09-06 15:15:00
51235,ANR Pipeline,8084504,0,1427.165,1956-10-31 08:00:00
51236,ANR Pipeline,8084504,1427.165,1679.57677,1956-10-31 08:00:00
51236,ANR Pipeline,8084504,7801.51904,22218.98625,1956-10-31 08:00:00
51251,ANR Pipeline,8084504,8943.999,22218.98625,1969-10-14 17:00:00
51251,ANR Pipeline,8084504,22218.98625,23412.995,1969-10-14 17:00:00
51245,ANR Pipeline,8084504,23201.116,23413.058,1983-09-07 09:00:00
51248,ANR Pipeline,8084504,0,1679.57677,1969-10-16 14:00:00
51248,ANR Pipeline,8084504,1679.57677,3564.89174,1969-10-16 14:00:00
51248,ANR Pipeline,8084504,3564.89174,3863.999,1969-10-16 14:00:00
51250,ANR Pipeline,8084504,3863.999,6589.37665,1969-10-14 19:00:00
51250,ANR Pipeline,8084504,6589.37665,7801.51904,1969-10-14 19:00:00
51250,ANR Pipeline,8084504,7801.51904,8943.999,1969-10-14 19:00:00
51252,ANR Pipeline,8084504,23412.995,23578.19885,1969-10-09 17:00:00
51252,ANR Pipeline,8084504,23578.19885,23770.54138,1969-10-09 17:00:00
51236,ANR Pipeline,8084504,39211.29927,73503.937,1956-10-31 08:00:00
51236,ANR Pipeline,8084504,26963.03482,33782.48037,1956-10-31 08:00:00
51236,ANR Pipeline,8084504,38108.64835,38318.15951,1956-10-31 08:00:00
51253,ANR Pipeline,8084504,39211.29927,73058.996,1969-10-09 17:00:00
51253,ANR Pipeline,8084504,26326.998,26963.03482,1969-10-09 17:00:00
51253,ANR Pipeline,8084504,26963.03482,33782.48037,1969-10-09 17:00:00
51253,ANR Pipeline,8084504,33782.48037,38108.64835,1969-10-09 17:00:00
51253,ANR Pipeline,8084504,38108.64835,38318.15951,1969-10-09 17:00:00
51253,ANR Pipeline,8084504,38318.15951,39211.29927,1969-10-09 17:00:00
51254,ANR Pipeline,8084504,73058.99,73505.997,1969-10-02 21:00:00
51246,ANR Pipeline,8084504,26327.1,26963.03482,1983-08-29 11:45:00
51246,ANR Pipeline,8084504,26963.03482,27500.984,1983-08-29 11:45:00
51252,ANR Pipeline,8084504,25427.56894,25530.6923,1969-10-09 17:00:00
51252,ANR Pipeline,8084504,25530.6923,26326.998,1969-10-09 17:00:00
51236,ANR Pipeline,8085504,0,63.9895,1956-10-31 08:00:00
46908,ANR Pipeline,8101228,46187.336,66116.99813,1968-10-19 14:00:00
32912,ANR Pipeline,8101258,0,8447.99542,1991-01-04 16:00:00
47679,ANR Pipeline,8101269,1650.41667,1854.31431,1968-11-06 22:45:00
47679,ANR Pipeline,8101269,1854.31431,2645.40683,1968-11-06 22:45:00
47679,ANR Pipeline,8101269,2645.40683,2834.12402,1968-11-06 22:45:00
46919,ANR Pipeline,8101269,1650.41667,1854.31431,1973-09-11 06:00:00
46919,ANR Pipeline,8101269,1854.31431,2064.997,1973-09-11 06:00:00
47679,ANR Pipeline,8101269,0,1650.41667,1968-11-06 22:45:00
46919,ANR Pipeline,8101269,1207.999,1650.41667,1973-09-11 06:00:00
47679,ANR Pipeline,8101269,2834.12402,3292.15552,1968-11-06 22:45:00
47679,ANR Pipeline,8101269,3292.15552,6517.0046,1968-11-06 22:45:00
47679,ANR Pipeline,8101269,6517.0046,7839.42586,1968-11-06 22:45:00
47679,ANR Pipeline,8101269,7839.42586,11085.08204,1968-11-06 22:45:00
47679,ANR Pipeline,8101269,11085.08204,11751.001,1968-11-06 22:45:00
51195,ANR Pipeline,8101275,18112.90685,18850,1997-11-20 10:00:00
51195,ANR Pipeline,8101275,8976.37797,11739.78348,1997-11-20 10:00:00
51195,ANR Pipeline,8101275,11739.78348,11878.38256,1997-11-20 10:00:00
51195,ANR Pipeline,8101275,11878.38256,12479.17325,1997-11-20 10:00:00
51195,ANR Pipeline,8101275,12479.17325,12897.35566,1997-11-20 10:00:00
51195,ANR Pipeline,8101275,12897.35566,14061.32876,1997-11-20 10:00:00
51195,ANR Pipeline,8101275,14061.32876,18112.90685,1997-11-20 10:00:00
51195,ANR Pipeline,8101275,0,341.37139,1997-11-20 10:00:00
